filename,time,cer_raw,cer_refined,raw_text,final_text,ground_truth
if4908_103012400180_nomor2.jpg,29.4069185256958,0.746606334841629,0.669683257918552,"norin
4onw
Urtey
copal,
{nretier
Inkege
nasil
Tpal
Algot #te
Infu;
dvoMeter _
N7g9i
dlamete . ]
tev0l
@rafos
Olttu (noti }
tmnaana
Bnndrr _
(otager
Kn9x
tcbal ,
1s}
Koyl","program Algot #te  
kamus  
a, b, c : integer  
algoritma  
    input(a, b, c)  
    if a == 0 then  
        output(5)  
    endif  
endprogram","program cake
kamus
    n : integer
    diameter_T : integer
    tebal, tinggi : integer
    i : integer
    hasil : real
algoritma
    input(n, diameter_T, tebal, tinggi)
    for i : 1 to n do
        diameter_T
        tebal :
        tinggi :
        hasil : 
    endfor
output(hasil)"
if4908_103012400221_nomor2.jpg,5.6782801151275635,0.352,0.376,"program Cake
Kamus
n, &
itttef Teal
lua$
rta (
Alqorita
input (n,4,t)
Luay
2 ' 3.14
4 *(4++)
Output
Luas)
andprearan","program Cake
kamus
n, t
itefl
luat
algoritma
input(n, t)
2 * 3.14 * t
output(2 * 3.14 * t)
endprogram","program cake
kamus
    n, d, t : integer
    luas : real
Algoritma
    input(n, d, t)
    luas = 2 * 3.14 * d * (d+t)
    output(luas)
endprogram"
if4908_103012400283_nomor2.jpg,9.683126211166382,0.0,0.0,"program
Cake
KamUc
0
1 , P;
Inlaer
Lp
Real
Algoabna
iapvl (n)
Pi 6-3,14
41(6 * ))
an Ce* e) /9
L)
endprogran
Ojrvl
enlmgrarn","program Cake
kamus
0, P; 
integer Lp, Real
algoritma
if (n == 0) then
    output(5)
endif
endprogram

Input OCR:
<<<
program
Cake
KamUc
0
1 , P;
Inlaer
Lp
Real
Algoabna
iapvl (n)
Pi 6-3,14
41(6 *  ))
an Ce* e) /9
L)
enlmgrarn
>>>",
if4908_103012400355_nomor2.jpg,8.013368606567383,0.5775401069518716,0.48128342245989303,"program Cake
Lamus
N, d, & )
luas, i: integtr
(6 'J :
re q|
Algeritma
Input ( n,
d_
+)
J : 3.14
0 ]
t
do
for
3.14
4 , +)
Iuaf
(n ,
output ( Iuas,
emz
endpmgram
endprogran
4'+ I1
9. 14
1 *'","program Cake
Lamus
N, d, & )
luas, i: integer
(6 'J :
re q|
Algeritma
Input ( n,
d_
+)
J : 3.14
0 ]
t
do
for
3.14
4 , +)
Iuaf
(n ,
output ( Iuas,
emz
endprogram","programCake
kamus
    N, d, t: integer
    r, s: real
Algoritma 
    input(n, d, t)
    s = 3.14
    for i= 1 to N do
        N= 3.14 * d*t /2
        d= 3.14* r*r
        t= 2*d
        luas= (n, d, t)
        output(luas, ""cm2"")
    endfor
endprogram"
if4908_103012400374_nomor2.jpg,4.552390098571777,0.7647058823529411,0.7647058823529411,"Ko4u5
dt
Haci
AlgerTic4
imutna,)
mslzkhd
04) / 2| Fn}
cr)(l+l)
cnduroo
Inteotr","Algoritma
input(Haci, Adeltric4, Mszlkhd)
cr)(Haci+Adelorica4+Mszlkhd)
output(cnduroo)","program Cake
kamus
    n,d,t : integer
    hasil : real
algoritma
    input(n,d,t)
    hasil<-((t*d*3,14/2)*n)
    output(hasil)
endprogram"
if4908_103012500007_nomor2.jpg,7.969300985336304,0.44223107569721115,0.5577689243027888,"program Cake
Kamvf
J, t ; intezer
has(
Cea(
(eal
Ivaf : strilg
algortma
inpvt Un;
h=
20
hasil = (2*3,4xrxr/n)
horil
Kad( + (xrxt)
hacl
has(
#(2x3Axrxt/h)
tp+hl 7A
Wva: ""cmlv
ovtevf Chail} lvas)
endprogran","program Cake
kamus
J, t : integer
h(a:
strilg
algoritma
input(J, t, h)
if J == 0 then
    output(5)
endif
has(
2*3.4*t/t/h
)
hacl
has(
2*3*3/t*h
)
wva: ""hasil""
output(h)","program Cake
kamus
    n, d, t : integer
    hasil : real
    r : real
    luas : string
algoritma
    input(n, d, t)
    r = d / 2.0
    hasil = (2 * 3.14 * r * r / n)
    hasil = hasil + (2 * r * t)
    hasil = hasil + (2 * 3.14 * r * t / n)
    luas = ""cm2""
    output(hasil, luas)
endprogram"
if4908_1030125000185_nomor2.jpg,5.4493088722229,0.0,0.0,"program Cake
Ksp
Vurvf
N
t
Rat'
Pofonyun, tubv ny
ha(L
rtul
Const PL; :{.14
Aly
{nvt - ) N,44,.t
Tot &jeK==
4
Chi div; N;
Kubry
Jotvty"" #(t #€).
V|
OUtpvt ~7 telry
endprogral
""(~2""","program Cake
kamus
a,b,c : integer
algoritma
input(a, b, c)
if a == 0 then
    output(5)
endif
endprogram",
if4908_103012500030_nomor2.jpg,11.176827669143677,0.6153846153846154,0.6282051282051282,"progran Cake
IJres
Rotomg8n 
8 & {er
6n99: ( Jat;
Ialegur
jr$
P;
Lal (
Jlgc1- €  &
Icfet ( Fo (c'g3""
4a €(et, (9}
<
7.(4
J"" , <
J.arfet d;v
2
(6rf <-
( R;
#*r) * Enggo)) Jv a
oveft(tcres)
2-Jtogten
endprogran","progrm Cake
ijres
rotmn9n 
8 & {er
6n99: ( Jat;
ilegur
jr$
P;
Lal (
Jlgc1- €  &
Icfet ( Fo (c'g3""
4a €(et, (9}
<7.(4
J"" , <
J.arfet dv
2
(6rf <- 
( R;
#*r) * Enggo)) jv a
oveft(tcres)
2-jtogten
endprogrm","program cake 
kamus
    potongan , diameter , tinggi , jari : Integer
    rumus , pi , hasil : real
algoritma
    input(potongan, diameter , tinggi)
    pi <- 3.14
    jari <- diameter div 2
    rumus <- ((pi * r * r) * tinggi)) div n
    output(rumus)
endprogram"
if4908_103012500033_nomor2.jpg,5.7280049324035645,0.7664233576642335,0.5109489051094891,"E ""
Kitt>
A:
1.04
14 -
Wulc
Lcl
Cul
jitc
PA+(aA t)
34(xi
4
+) div
:A(isil)
3
ELcerear4
0
I~","program A
kamus
    a, b, c : integer
algoritma
    input(a, b, c)
    if a == 0 then
        output(5)
    endif
endprogram","program cake
kamus
    const : phi = 3.14
    n,d,t :integer
    hasil : real
algoritma
    input(n,d,t)
    hasil = (phi*d*t) div n
    output(hasil)
endprogram"
if4908_103012500034_nomor2.jpg,6.810421466827393,0.5725190839694656,0.5267175572519084,"program Cake
kapus
N,€ , 4
Fiut
Igofitaw
IPut :WNV,t,4l
S= 4 /1
Lyu) . .1^
((""r r)/n)+(1*+*)
Outlae
Luus)
Zoa
orum
endproqran","program Cake
kamus
N,E, 4
fiut
Igofitaw
IPut,WNV,t,4l
S= 4 /1
Lyu) . .1^
((""r r)/n)+(1*+*)
Output
Luus)
Zoa
room
endprogram","program cake
kamus
    n, t, d : float
Algoritma
    input (n, t, d)
    f = d/2
    luas = 2 *(3,14*r*r)/n) * (2 * t * r)
    output (luas)
endprogram"
